species_category,page_url,table_index,row_index,document_name,document_author,document_year,table_caption,Chemical,Endpoint Value,Endpoint Description,Sex,Life Cycle Stage,Sample Size,Location,Type,California Counties,Countries,page_number,Exposure Endpoint Type,Units,Condition,Error,Age-Specific,Lab,parsed_document_title,parsed_authors,parsed_issue,parsed_volume,parsed_year,parsed_journal
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Reproduction in captive striped skunks (Mephitis mephitis)Author(s)Wade-Smith, Julia and Milo E. RichmondPages452-455YearSunday, January 1, 1978 - 12:00Issue2Volume100",,second half of May,second estrus,Both Male and Female,Adult,4 females,,Exposure Factor Datasets,,,23,Time of Mating/ Laying,,,,,Laboratory,Reproduction in captive striped skunks (Mephitis mephitis),"Wade-Smith, Julia, Milo E. RichmondPages452-455",2,100,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Allometrische Untersuchungen an Organgewichten von MustelidenAuthor(s)Drescher, H. E.Pages35-77YearSaturday, January 1, 1977 - 12:00Volume15",,4654,without fur,Male,Not Reported,1 male,Manitoba; Ontario,Exposure Factor Datasets,,CANADA,23,Body Weight - Mean,g,,,,,Allometrische Untersuchungen an Organgewichten von Musteliden,"Drescher, H. E.Pages35-77",,15,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Mephitis mephitisAuthor(s)Wade-Smith, Julia and B.J. VertsPages1-7YearFriday, January 1, 1982 - 12:00Volume173",,review,,Female,Adult,Not Reported,,Exposure Factor Datasets,,,23,Clutch or Litter Size,,,,,,Mephitis mephitis,"Wade-Smith, Julia, B.J. VertsPages1-7",,173,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Sea otter (Enhydra lutris) activities within the vicinity of the Diablo Canyon nuclear power plant, 1973-1978Author(s)Benech, S.V.Pages33-44YearMonday, January 1, 1979 - 12:00Volume1979",,50,resident population density (see citation for map of study area),Both Male and Female,Not Reported,15-170,Diablo Canyon nuclear power plant; Point San Luis to Point Buchon,Exposure Factor Datasets,,,23,Population Density,animals per study area,,,,,"Sea otter (Enhydra lutris) activities within the vicinity of the Diablo Canyon nuclear power plant, 1973-1978","Benech, S.V.Pages33-44",,1979,1973,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Energy, nitrogen, and electrolyte flux and sea water drinking in the sea otter Enhydra lutrisAuthor(s)Costa, Daniel P.Pages35-44YearFriday, January 1, 1982 - 12:00Issue1Volume55",,168,Net metabolizable energy,Both Male and Female,Adult,5,,Exposure Factor Datasets,,,23,Food Ingestion Rate,Kcal/kg-d,,,,Laboratory,"Energy, nitrogen, and electrolyte flux and sea water drinking in the sea otter Enhydra lutris","Costa, Daniel P.Pages35-44",1,55,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Reproduction, survival and tag loss in California sea ottersAuthor(s)Siniff, Donald B., and Katherine RallsPages211-229YearTuesday, January 1, 1991 - 12:00Issue3Volume7",,0.9,annual reproductive rate based on number of pups born during monitoring period,Female,Adult,13 animals,,Exposure Factor Datasets,,,23,Clutches or Litters per year,pups/year,breeding,,,,"Reproduction, survival and tag loss in California sea otters","Siniff, Donald B.,, Katherine RallsPages211-229",3,7,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:The sea otter in the eastern Pacific OceanAuthor(s)Kenyon, Karl W.Pages1-352YearWednesday, January 1, 1969 - 12:00Issue68",,"vertebrates (fish; 50%), mollusks (37%), echinoderms (11%), annelid worms (1%), tunicates (<1%), crabs/shrimp (<1%)",mean percent of total stomach content volume contributed by dietary items,Not Reported,Not Reported,309 stomachs,Amchitka Island,Exposure Factor Datasets,,,23,Dietary Composition,,,,,,The sea otter in the eastern Pacific Ocean,"Kenyon, Karl W.Pages1-352",68,,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Breeding biology of the California Sea lion, Zalophus californianusAuthor(s)Odell, D. K.Pages374-378YearWednesday, January 1, 1975 - 12:00Volume169",,May - Aug.,breeding season; pupping and mating,Female,Adult,Not Reported,San Nicolas Island,Exposure Factor Datasets,,,23,Time of Mating/ Laying,,,,,,"Breeding biology of the California Sea lion, Zalophus californianus","Odell, D. K.Pages374-378",,169,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Mortality of California sea lion pups at Los Islotes, Baja California, MexicoAuthor(s)Aurioles, David and Francisco SinselPages180-183YearFriday, January 1, 1988 - 12:00Issue1Volume69",,51.6,mean annual minimum survival rate; data collection started 5-6 weeks after beginning of pupping season,Not Reported,Pup,3 yrs,"Los Islotes, Baja California Sur",Exposure Factor Datasets,,MEXICO,23,Survival/ Mortality,%,,7.7 SD,,,"Mortality of California sea lion pups at Los Islotes, Baja California, Mexico","Aurioles, David, Francisco SinselPages180-183",1,69,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Milk and energy intakes of suckling California Sea Lions (Z. californicus) pups in relation to sex, growth and predicted maintenance requirementsAuthor(s)Oftedal, Olav T., Sara J. Iverson and Daryl J. BonessPages560-575YearThursday, January 1, 1987 - 12:00Issue5Volume60",,651,total daily water intake derived from sum of milk water intake and metabolic water production,Male,Pup,24,"San Nicolas Island [lat., 33^oW; long., 119^oW]",Exposure Factor Datasets,,,23,Water Ingestion Rate,g/d,,27.9 SE,2 mo,,"Milk and energy intakes of suckling California Sea Lions (Z. californicus) pups in relation to sex, growth and predicted maintenance requirements","Oftedal, Olav T., Sara J. Iverson, Daryl J. BonessPages560-575",5,60,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:The effect of El Nino on pup development in the California sea lion (Zalophus californianus); I.  Early postnatal growthAuthor(s)Boness, D. J., O. T. Oftedal,and K. A. OnoPages173-179PublisherSpringer VerlagYearTuesday, January 1, 1991 - 12:00",,0.13,2 years post el nino (1985); 0-2 months,Not Reported,Pup,38,San Nicolas Island,Exposure Factor Datasets,,,23,Growth Rate,kg/d,,0.006 SE,0-2 months,,The effect of El Nino on pup development in the California sea lion (Zalophus californianus); I.  Early postnatal growth,"Boness, D. J., O. T. Oftedal,and K. A. OnoPages173-179PublisherSpringer Verlag",,,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:The effect of El Nino on pup development in the California sea lion (Zalophus californianus) II: Milk intakeAuthor(s)Iverson, S. J., O.T. Oftedal and D.J. BonessPages180-184PublisherSpringer VerlagYearTuesday, January 1, 1991 - 12:00",,107.5,daily weight gain during 1st mo of life,Male,Pup,4,San Nicolas Island,Exposure Factor Datasets,,,23,Growth Rate,g/d,,5.74 SE,5-30 d,,The effect of El Nino on pup development in the California sea lion (Zalophus californianus) II: Milk intake,"Iverson, S. J., O.T. Oftedal, D.J. BonessPages180-184PublisherSpringer Verlag",,,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Survival and home range in the Nelson antelope ground squirrelAuthor(s)Hawbecker, Albert C.Pages207-215YearWednesday, January 1, 1958 - 12:00Volume3",,,maximum observed age,Not Reported,Adult,Not Reported,"Panoche (elev., 1200')",Exposure Factor Datasets,San Benito,,23,Longevity,yr,,,,,Survival and home range in the Nelson antelope ground squirrel,"Hawbecker, Albert C.Pages207-215",,3,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Multiple litters in the California ground squirrel, Spermophilus beecheyi fisheri, in Tulare countyAuthor(s)Simpson, G. L., and T.K. LamunyonPages101-104YearTuesday, January 1, 1980 - 12:00Volume9",,,,Female,Adult,Not Reported,Coho creek,Exposure Factor Datasets,Tulare,,23,Clutch or Litter Size,embryos/female,,,,,"Multiple litters in the California ground squirrel, Spermophilus beecheyi fisheri, in Tulare county","Simpson, G. L.,, T.K. LamunyonPages101-104",,9,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:A population study of the Beechey ground squirrel in central CaliforniaAuthor(s)Evans, F. C. and R. HoldenriedPages231-260YearFriday, January 1, 1943 - 12:00Issue2Volume24",,7,,Both Male and Female,Both Adults and Juveniles,Not Reported,Calaveras Reservoir,Exposure Factor Datasets,"Alameda, Santa Clara",,23,Population Density,#/acre,,,,,A population study of the Beechey ground squirrel in central California,"Evans, F. C., R. HoldenriedPages231-260",2,24,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Ventilatory accommodation of changing oxygen demand in sciurid rodentsAuthor(s)Chappell, Mark A.Pages722-730YearWednesday, January 1, 1992 - 12:00Volume162",,531,,Not Reported,Not Reported,6,"captured at University of California, Riverside",Exposure Factor Datasets,,,23,Body Weight - Mean,g,,75,,Laboratory,Ventilatory accommodation of changing oxygen demand in sciurid rodents,"Chappell, Mark A.Pages722-730",,162,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Ecology of the California ground squirrel on grazing landsAuthor(s)Fitch, Henry S.Pages559-596YearThursday, January 1, 1948 - 12:00Volume39",,,% tagged young surviving to following year to become breeding adults; range over 3 yrs,Both Male and Female,Juvenile,321 - 339/yr,San Joaquin Experimental Range,Exposure Factor Datasets,,,23,Survival/ Mortality,%,,,,,Ecology of the California ground squirrel on grazing lands,"Fitch, Henry S.Pages559-596",,39,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:The California Ground SquirrelAuthor(s)Linsdale, Jean M.Pages475PublisherUniversity of California PressYearTuesday, January 1, 1946 - 12:00",,5,longest record of lifespan,Male,Adult,Not Reported,Hastings Natural History Reservation,Exposure Factor Datasets,Monterey,,23,Longevity,yrs,,,,,The California Ground Squirrel,"Linsdale, Jean M.Pages475PublisherUniversity of California Press",,,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Population Ecology of a desert rodent: Dipodomys merriami in the Chihuahuan DesertAuthor(s)Zeng, Zongyong and James H. BrownPages1328-1340YearThursday, January 1, 1987 - 12:00Issue5Volume68",,44.1,mean distance moved from site of initial capture,Male,Not Reported,443,"Cave Creek Bajada, Cochise County (elev., 1330 m)",Exposure Factor Datasets,,,23,Home Range,m,,,,,Population Ecology of a desert rodent: Dipodomys merriami in the Chihuahuan Desert,"Zeng, Zongyong, James H. BrownPages1328-1340",5,68,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Seasonal water and energy metabolism of the desert dwelling kangaroo rat (Dipodomys merriami)Author(s)Nagy, Kenneth A. and M.J. GruchaczPages1461-1478YearSaturday, January 1, 1994 - 12:00Issue6Volume67",,2,field metabolic rate estimated from doubly labeled water,Not Reported,Not Reported,4-9 per mo/15 mo,"Kelso Sand Dunes (elev., 830-840 m) [lat., 34^o53'30""N, long., 115^o40'20""W]",Exposure Factor Datasets,San Bernardino,,23,Metabolic Rate,L CO2/d,,0.45 SD,,,Seasonal water and energy metabolism of the desert dwelling kangaroo rat (Dipodomys merriami),"Nagy, Kenneth A., M.J. GruchaczPages1461-1478",6,67,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Consumption of primary production by a population of kangaroo rats (Dipodomys merriami) in the Mojave desertAuthor(s)Soholt, Lars F.Pages357-376YearMonday, January 1, 1973 - 12:00Volume43",,seeds (75%); leaves (20%); flowers (3%); stems (1%); arthropods (1%),% by weight of stomach contents,Not Reported,Not Reported,172,"Indian Cove, Joshua Tree National Monument",Exposure Factor Datasets,San Bernardino,,23,Dietary Composition,%,,,,,Consumption of primary production by a population of kangaroo rats (Dipodomys merriami) in the Mojave desert,"Soholt, Lars F.Pages357-376",,43,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Consumption of herbaceaous vegetation and water during reproduction and development of Merriam's Kangaroo rat, Dipodomys merriamiAuthor(s)Soholt, Lars F.Pages445-457YearSaturday, January 1, 1977 - 12:00Issue2Volume98",,see citation,figure of seasonal changes in % body fat,Both Male and Female,Not Reported,Not Reported,"Indian Cove, Joshua Tree National Monument",Exposure Factor Datasets,San Bernardino,,23,Body Fat (total or %),%,,,,,"Consumption of herbaceaous vegetation and water during reproduction and development of Merriam's Kangaroo rat, Dipodomys merriami","Soholt, Lars F.Pages445-457",2,98,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Energy relationships of the mammals of a desert shrub (Larrea tridentata) communityAuthor(s)Chew, Robert M. and Alice Eastlake ChewPages1-20YearWednesday, January 1, 1969 - 12:00Issue1Volume40",,Jan. - Mar. (begin); Apr. - May (peak); Aug. (end),,Female,Adult,Not Reported,"San Simon Valley, Portal (elev., 1370 m)",Exposure Factor Datasets,,,23,Time of Hatching or Parturition,,,,,,Energy relationships of the mammals of a desert shrub (Larrea tridentata) community,"Chew, Robert M., Alice Eastlake ChewPages1-20",1,40,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Ecology of rodents in Indian Cove (Mojave Desert), Joshua Tree National Monument, CaliforniaAuthor(s)Chew, Robert M. and Bernard B. ButterworthPages203-225YearWednesday, January 1, 1964 - 12:00Volume45",,155,cumulative home range diameter for 6-8 mo period,Both Male and Female,Not Reported,34,"Indian Cove, Joshua Tree National Monument",Exposure Factor Datasets,,,23,Home Range,m,,,,,"Ecology of rodents in Indian Cove (Mojave Desert), Joshua Tree National Monument, California","Chew, Robert M., Bernard B. ButterworthPages203-225",,45,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Growth and development of Merriam's kangaroo rat, Dipodomys merriamiAuthor(s)Chew, Robert M. and Bernard B. ButterworthPages75-95YearThursday, January 1, 1959 - 12:00Volume23",,,range in male and female % change in body weight per day following recapture during 4 trapping periods,Both Male and Female,Adult,Not Reported,"Indian Cove, Joshua Tree National Monument",Exposure Factor Datasets,,,23,Growth Rate,%/d,,,"""subadult""",,"Growth and development of Merriam's kangaroo rat, Dipodomys merriami","Chew, Robert M., Bernard B. ButterworthPages75-95",,23,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Daily and seasonal patterns of activity and energetics in a heteromyid rodent commuinityAuthor(s)Kenagy, G. J.Pages1201-1219YearMonday, January 1, 1973 - 12:00Issue6Volume54",,3.24,"resting metabolism at 5 degrees C, in a natural nest",Not Reported,Not Reported,6 individuals,,Exposure Factor Datasets,,,23,Metabolic Rate,cc O2/g/h,,0.12 SE,,Laboratory,Daily and seasonal patterns of activity and energetics in a heteromyid rodent commuinity,"Kenagy, G. J.Pages1201-1219",6,54,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Growth and development of Dipodomys stephensiAuthor(s)Lackey, James A.Pages624-632YearSunday, January 1, 1967 - 12:00Volume48",,67.26,,Both Male and Female,Adult,14,Bonsall and San Luis Rey,Exposure Factor Datasets,San Diego,,23,Body Weight - Mean,g,,,,,Growth and development of Dipodomys stephensi,"Lackey, James A.Pages624-632",,48,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Distances moved by Stephens' kangaroo rat (Dipodomys stephensi Merriam) and implications for conservationAuthor(s)Price, Mary V., Patrick A. Kelly and Ross L. GoldingayPages929-939YearSaturday, January 1, 1994 - 12:00Volume75",,,range of median maximum distance moved based on monthly live trapping capture data at 2 sites,Female,Juvenile,21-54,"Motte Rock Ecological Reserve [lat., 33^o53'N; long., 117^o6'W] and San Jacinto Wildlife Area [lat., 33^o51'N; long., 116^o54'W]",Exposure Factor Datasets,Riverside,,23,Home Range,m,,,,,Distances moved by Stephens' kangaroo rat (Dipodomys stephensi Merriam) and implications for conservation,"Price, Mary V., Patrick A. Kelly, Ross L. GoldingayPages929-939",,75,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Niche relationships of Dipodomys agilis and D. stephensi: two sympatric kangaroo rats of similar sizeAuthor(s)Price, Mary V., William S. Longland and Ross L. GoldingayPages172-186YearTuesday, January 1, 1991 - 12:00Volume126",,62.2,,Not Reported,Not Reported,40,,Exposure Factor Datasets,Riverside,,23,Body Weight - Mean,g,,,,,Niche relationships of Dipodomys agilis and D. stephensi: two sympatric kangaroo rats of similar size,"Price, Mary V., William S. Longland, Ross L. GoldingayPages172-186",,126,,
Mammals,https://ecotox.oehha.ca.gov/species/mammals?page=21,0,0,,"Author(s)Flake, Lester D.",1973,"Citation:Temperature regulation in the little pocket mouse, Perognathus longimembrisAuthor(s)Chew, Robert M., Robert G. Lindberg and Page HaydenPages487-505YearSunday, January 1, 1967 - 12:00Volume21",,OC = 12.68 - 0.286T,equation for average maintenance metabolism estimated as oxygen consumption (OC) at ambient temperatures (T; <30C).,Not Reported,Not Reported,27,,Exposure Factor Datasets,,,23,Metabolic Rate,ml O2/g/hr,,,,Laboratory,"Temperature regulation in the little pocket mouse, Perognathus longimembris","Chew, Robert M., Robert G. Lindberg, Page HaydenPages487-505",,21,,
