species_category,page_url,table_index,row_index,document_name,document_author,document_year,table_caption,Chemical,Endpoint Value,Endpoint Description,Sex,Life Cycle Stage,Sample Size,Location,Type,California Counties,Countries,page_number,Exposure Endpoint Type,Units,Condition,Error,Age-Specific,Lab,parsed_document_title,parsed_authors,parsed_issue,parsed_volume,parsed_year,parsed_journal
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,12,12,,,,Citation:,NICKEL (elemental),3.31 ± 1.69 µg/g ww,Kidney concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,13,13,,,,Citation:,ALUMINUM COMPOUNDS,Review,Blood concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,SPAIN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,14,14,,,,Citation:,MANGANESE COMPOUNDS,Review,Blood concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,SPAIN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,15,15,,,,Citation:,ZINC (elemental),,Kidney concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,JAPAN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,16,16,,,,Citation:,COPPER (elemental),2.26 ± 0.10 µg/g,Blood concentration,Both Male and Female,Juvenile,7,Bahia Salado,Toxicity Factor Datasets,,CHILE,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,17,17,,,,Citation:,HEXACHLOROBENZENE,0.251 ng/g ww,Fat concentration,Not Reported,,6,Pelagic Pacific,Toxicity Factor Datasets,,,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,18,18,,,,Citation:,CADMIUM (elemental),"Tumor score 0: 0.08, score 1: 0.04, score 2: 0.05, score 3: 0.08 µg/g ww",Blood concentration,Female,Juvenile,"Tumor score 0: 13, score 1: 4, score 2: 4, score 3: 6",Sao Paulo,Toxicity Factor Datasets,,BRAZIL,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,19,19,,,,Citation:,HEXACHLOROCYCLOHEXANE,0.66 ± 0.23 ng/g ww,Egg concentration,Not Reported,Embryo,"11 nests, 20 eggs","Guadeloupe, French West Indies",Toxicity Factor Datasets,,,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,20,20,,,,Citation:,MERCURY (elemental),Review,Egg yolk concentration,Not Reported,Embryo,2,Haha-Jimma Island,Toxicity Factor Datasets,,JAPAN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,21,21,,,,Citation:,SELENIUM (elemental),0.15 ± 0.004 µg/g ww,Eggshell concentration,Not Reported,Embryo,12,"Guadeloupe, French West Indies",Toxicity Factor Datasets,,,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,22,22,,,,Citation:,NICKEL (elemental),76.47 µg/g ww,Blood concentration,Both Male and Female,Juvenile,41,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,23,23,,,,Citation:,ENDRIN,Not detected,Plasma concentration of endrin aldehyde,Both Male and Female,Juvenile,19,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,24,24,,,,Citation:,METHOXYCHLOR,Not detected,Plasma concentration,Both Male and Female,Juvenile,39,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,25,25,,,,Citation:,"DDT (4,4'-)",0.001-3.98 ng/mL,Plasma concentration,Both Male and Female,Juvenile,13,Bahía Magdalena,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,26,26,,,,Citation:,CADMIUM (elemental),0.09 ± 0.04 µg/g ww,Egg concentration,Both Male and Female,Embryo,31,Pacific Coast,Toxicity Factor Datasets,,PANAMA,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,27,27,,,,Citation:,HEXACHLOROCYCLOHEXANE,11.4 ± 8.39 ng/g ww,? isomer fat concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,28,28,,,,Citation:,HEXACHLOROCYCLOHEXANE,3.5 ± 4.49 ng/g ww,? isomer liver concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,29,29,,,,Citation:,ZINC (elemental),33.88 ± 2.65 µg/g ww,Yolk concentration,Both Male and Female,Embryo,"48 eggs, 12 nests",Chabahar Beach,Toxicity Factor Datasets,,IRAN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,30,30,,,,Citation:,COPPER (elemental),2.01 ± 0.23 µg/g ww,Blood concentration,Both Male and Female,Embryo,"48 eggs, 12 nests",Chabahar Beach,Toxicity Factor Datasets,,IRAN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,31,31,,,,Citation:,IRON (elemental),4.74 ± 1.12 µg/g ww,Blood concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,32,32,,,,Citation:,LEAD (elemental),0.03 ± 0.01 µg/g ww,Kidney concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,33,33,,,,Citation:,ALUMINUM COMPOUNDS,Review,Blood concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,34,34,,,,Citation:,MANGANESE COMPOUNDS,Review,Blood concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,35,35,,,,Citation:,ZINC (elemental),,Liver concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,JAPAN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,36,36,,,,Citation:,LEAD (elemental),1.11 ± 0.06 µg/g,Blood concentration,Both Male and Female,Juvenile,7,Bahia Salado,Toxicity Factor Datasets,,CHILE,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,37,37,,,,Citation:,"DDE (4,4'-)",Review,Fat concentration,Not Reported,,,,Toxicity Factor Datasets,,,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,38,38,,,,Citation:,COPPER (elemental),"Tumor score 0: 4.64, score 1: 5.56, score 2: 6.42,  score 3: 8.30 µg/g dw",Blood concentration,Female,Juvenile,"Tumor score 0: 13, score 1: 4, score 2: 4, score 3: 6",Sao Paulo,Toxicity Factor Datasets,,BRAZIL,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,39,39,,,,Citation:,DDT (Technical Grade Mixture),0.17 ± 0.04 ng/g ww,Egg concentration,Not Reported,Embryo,"11 nests, 20 eggs","Guadeloupe, French West Indies",Toxicity Factor Datasets,,,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,40,40,,,,Citation:,COPPER (elemental),Review,Egg yolk concentration,Not Reported,Embryo,30,Hong Kong,Toxicity Factor Datasets,,CHINA,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,41,41,,,,Citation:,CADMIUM (elemental),0.083 ± 0.005 µg/g ww,Eggshell concentration,Not Reported,Embryo,12,"Guadeloupe, French West Indies",Toxicity Factor Datasets,,,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,42,42,,,,Citation:,SILICON,0.02 µg/g ww,Blood concentration,Both Male and Female,Juvenile,42,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,43,43,,,,Citation:,ENDRIN,Not detected,Plasma concentration of endrin ketone,Both Male and Female,Juvenile,39,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,44,44,,,,Citation:,HEXACHLOROCYCLOHEXANE,"?:1.32301, ?: 4.58425, ?: 2.96004, ?: 2.61459 ng/mL",Plasma concentration,Both Male and Female,Juvenile,13,Bahía Magdalena,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,45,45,,,,Citation:,"DDD (4,4'-)",0.005-11.82 ng/mL,Plasma concentration,Both Male and Female,Juvenile,13,Bahía Magdalena,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,46,46,,,,Citation:,MERCURY (elemental),0.006 ± 0.002 µg/g ww,Egg concentration,Both Male and Female,Embryo,29,Pacific Coast,Toxicity Factor Datasets,,PANAMA,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,47,47,,,,Citation:,"DDE (2,4'-)",Max: 34.9 ng/g ww,Fat concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,48,48,,,,Citation:,"DDE (2,4'-)",Max: 29.2 ng/g ww,Liver concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,49,49,,,,Citation:,COPPER (elemental),2.48 ± 0.26 µg/g ww,Yolk concentration,Both Male and Female,Embryo,"48 eggs, 12 nests",Chabahar Beach,Toxicity Factor Datasets,,IRAN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,50,50,,,,Citation:,CADMIUM (elemental),0.37 ± 0.02 µg/g ww,Blood concentration,Both Male and Female,Embryo,"48 eggs, 12 nests",Chabahar Beach,Toxicity Factor Datasets,,IRAN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,51,51,,,,Citation:,MERCURY (elemental),< LOD µg/g ww,Blood concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,52,52,,,,Citation:,SELENIUM (elemental),< LOD µg/g ww,Kidney concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,53,53,,,,Citation:,CADMIUM (elemental),Review,Blood concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,SPAIN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,54,54,,,,Citation:,MANGANESE COMPOUNDS,Review,Kidney concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,JAPAN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,55,55,,,,Citation:,COPPER (elemental),Review,Blood concentration,,,,Antofogasta region,Toxicity Factor Datasets,,CHILE,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,56,56,,,,Citation:,PCB,Review,Fat concentration,Not Reported,,,,Toxicity Factor Datasets,,,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,57,57,,,,Citation:,COPPER (elemental),"Tumor score 0: 0.95, score 1: 1.29, score 2: 1.24, score 3: 1.80 µg/g ww",Blood concentration,Female,Juvenile,"Tumor score 0: 13, score 1: 4, score 2: 4, score 3: 6",Sao Paulo,Toxicity Factor Datasets,,BRAZIL,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,58,58,,,,Citation:,PCB,Review,Egg concentration,Not Reported,Embryo,"11 nests, 20 eggs","Guadeloupe, French West Indies",Toxicity Factor Datasets,,,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,59,59,,,,Citation:,SELENIUM (elemental),Review,Egg yolk concentration,Not Reported,Embryo,30,Hong Kong,Toxicity Factor Datasets,,CHINA,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,60,60,,,,Citation:,LEAD (elemental),0.006 ± 0.0008 µg/g ww,Eggshell concentration,Not Reported,Embryo,12,"Guadeloupe, French West Indies",Toxicity Factor Datasets,,,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,61,61,,,,Citation:,SELENIUM (elemental),1.59 µg/g ww,Blood concentration,Both Male and Female,Juvenile,40,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,62,62,,,,Citation:,ENDOSULFAN,Not detected,Plasma concentration of endosulfan I,Both Male and Female,Juvenile,39,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,63,63,,,,Citation:,ALDRIN,10.43339 ng/mL,Plasma concentration,Both Male and Female,Juvenile,12,Bahía Magdalena,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,64,64,,,,Citation:,"DDE (4,4'-)",Not detected,Plasma concentration,Both Male and Female,Juvenile,13,Bahía Magdalena,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,65,65,,,,Citation:,LEAD (elemental),0.003 ± 0.002 µg/g ww,Egg concentration,Both Male and Female,Embryo,11,Pacific Coast,Toxicity Factor Datasets,,PANAMA,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,66,66,,,,Citation:,"DDE (4,4'-)",4.5 ± 4.32 ng/g ww,Fat concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,67,67,,,,Citation:,"DDE (4,4'-)",3.1 ± 2.65 ng/g ww,Liver concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,68,68,,,,Citation:,CADMIUM (elemental),0.45 ± 0.06 µg/g ww,Yolk concentration,Both Male and Female,Embryo,"48 eggs, 12 nests",Chabahar Beach,Toxicity Factor Datasets,,IRAN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,69,69,,,,Citation:,MERCURY (elemental),0.16 ± 0.04 µg/g ww,Blood concentration,Both Male and Female,Embryo,"48 eggs, 12 nests",Chabahar Beach,Toxicity Factor Datasets,,IRAN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,70,70,,,,Citation:,MANGANESE COMPOUNDS,0.02 ± 0.01 µg/g ww,Blood concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,71,71,,,,Citation:,ZINC (elemental),3.82 ± 2.44 µg/g ww,Kidney concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,72,72,,,,Citation:,CADMIUM (elemental),Review,Blood concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,73,73,,,,Citation:,MANGANESE COMPOUNDS,Review,Liver concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,JAPAN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,74,74,,,,Citation:,LEAD (elemental),Review,Blood concentration,,,,Antofogasta region,Toxicity Factor Datasets,,CHILE,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,75,75,,,,Citation:,"DDT (4,4'-)",Review,Fat concentration,Not Reported,,7,Baja California,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,76,76,,,,Citation:,NICKEL (elemental),"Tumor score 0: 44.07, score 1: 46.74, score 2: 57.85, score 3: 50.01 µg/g dw",Blood concentration,Female,Juvenile,"Tumor score 0: 13, score 1: 4, score 2: 4, score 3: 6",Sao Paulo,Toxicity Factor Datasets,,BRAZIL,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,77,77,,,,Citation:,HEXACHLOROCYCLOHEXANE,Review,Egg concentration,Not Reported,Embryo,"11 nests, 20 eggs","Guadeloupe, French West Indies",Toxicity Factor Datasets,,,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,78,78,,,,Citation:,CADMIUM (elemental),Review,Egg yolk concentration,Not Reported,Embryo,30,Hong Kong,Toxicity Factor Datasets,,CHINA,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,79,79,,,,Citation:,MERCURY (elemental),0.0018 ± 0.0002 µg/g ww,Eggshell concentration,Not Reported,Embryo,12,"Guadeloupe, French West Indies",Toxicity Factor Datasets,,,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,80,80,,,,Citation:,MAGNESIUM COMPOUNDS,0.19 µg/g ww,Blood concentration,Both Male and Female,Juvenile,42,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,81,81,,,,Citation:,ENDOSULFAN,Not detected,Plasma concentration of endosulfan II,Both Male and Female,Juvenile,39,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,82,82,,,,Citation:,ENDRIN,Not detected,Plasma concentration,Both Male and Female,Juvenile,13,Bahía Magdalena,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,83,83,,,,Citation:,HEXACHLOROBENZENE,0.001-7.61 ng/mL,Plasma concentration,Both Male and Female,Juvenile,12,Bahía Magdalena,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,84,84,,,,Citation:,ARSENIC (elemental),Review,Muscle concentration,Not Reported,Not Reported,See citation,,Toxicity Factor Datasets,,,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,85,85,,,,Citation:,"DDD (2,4'-)",4.0 ± 9.44 ng/g ww,Fat concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,86,86,,,,Citation:,"DDD (2,4'-)",Max: 13.9 ng/g ww,Liver concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,87,87,,,,Citation:,MERCURY (elemental),0.006 ± 0.001 µg/g ww,Yolk concentration,Both Male and Female,Embryo,"48 eggs, 12 nests",Chabahar Beach,Toxicity Factor Datasets,,IRAN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,88,88,,,,Citation:,ANTIMONY (elemental),See citation Table 1,Reference intervals for blood concentration,Both Male and Female,Both Adults and Juveniles,49,Howick Group of Islands,Toxicity Factor Datasets,,AUSTRALIA,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,89,89,,,,Citation:,NICKEL (elemental),2.60 ± 1.23 µg/g ww,Blood concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,90,90,,,,Citation:,ALUMINUM COMPOUNDS,0.96 ± 0.63 µg/g ww,Liver concentration,Both Male and Female,Both Adults and Juveniles,3,Samanda? & Dörtyol,Toxicity Factor Datasets,,TURKEY,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,91,91,,,,Citation:,CADMIUM (elemental),Review,Kidney concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,JAPAN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,92,92,,,,Citation:,NICKEL (elemental),Review,Blood concentration,Not Reported,Not Reported,,,Toxicity Factor Datasets,,SPAIN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,93,93,,,,Citation:,COPPER (elemental),Review,Blood concentration,,,,San Diego Bay,Toxicity Factor Datasets,San Diego,USA,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,94,94,,,,Citation:,PCB,Review,Fat concentration,Not Reported,,7,Baja California,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,95,95,,,,Citation:,NICKEL (elemental),"Tumor score 0: 9.15, score 1: 11.20, score 2: 10.99, score 3: 11.22 µg/g ww",Blood concentration,Female,Juvenile,"Tumor score 0: 13, score 1: 4, score 2: 4, score 3: 6",Sao Paulo,Toxicity Factor Datasets,,BRAZIL,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,96,96,,,,Citation:,DDT (Technical Grade Mixture),Review,Egg concentration,Not Reported,Embryo,"11 nests, 20 eggs","Guadeloupe, French West Indies",Toxicity Factor Datasets,,,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,97,97,,,,Citation:,LEAD (elemental),Review,Egg yolk concentration,Not Reported,Embryo,30,Hong Kong,Toxicity Factor Datasets,,CHINA,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,98,98,,,,Citation:,COPPER (elemental),Review,Eggshell concentration,Not Reported,Embryo,2,Haha-Jimma Island,Toxicity Factor Datasets,,JAPAN,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=3,99,99,,,,Citation:,CADMIUM (elemental),0.03 µg/g ww,Blood concentration,Both Male and Female,Juvenile,14,Bahía Magdalena,Toxicity Factor Datasets,,MEXICO,5,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=4,0,0,,"Author(s)Geiger, Richard A. and Terrol F. Winsor",1977,Citation:,ENDOSULFAN,Not detected,Plasma concentration of endosulfan sulfate,Both Male and Female,Juvenile,19,Punta Abreojos,Toxicity Factor Datasets,,MEXICO,6,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=4,1,1,,"Author(s)Geiger, Richard A. and Terrol F. Winsor",1977,Citation:,ENDRIN,0.001-1.36 ng/mL,Plasma concentration of endrin sulfate,Both Male and Female,Juvenile,1,Bahía Magdalena,Toxicity Factor Datasets,,MEXICO,6,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=4,2,2,,"Author(s)Geiger, Richard A. and Terrol F. Winsor",1977,Citation:,METHOXYCHLOR,Not detected,Plasma concentration,Both Male and Female,Juvenile,13,Bahía Magdalena,Toxicity Factor Datasets,,MEXICO,6,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=4,3,3,,"Author(s)Geiger, Richard A. and Terrol F. Winsor",1977,Citation:,CADMIUM (elemental),Review,Muscle concentration,Not Reported,Not Reported,See citation,,Toxicity Factor Datasets,,,6,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=4,4,4,,"Author(s)Geiger, Richard A. and Terrol F. Winsor",1977,Citation:,"DDD (4,4'-)",Max: 4.2 ng/g ww,Fat concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,6,,,,,,,,,,,,
Reptiles,https://ecotox.oehha.ca.gov/species/reptiles?page=4,5,5,,"Author(s)Geiger, Richard A. and Terrol F. Winsor",1977,Citation:,"DDD (4,4'-)",Max:10.82 ng/g ww,Liver concentration,Not Reported,Juvenile,64,SE coast,Toxicity Factor Datasets,,BRAZIL,6,,,,,,,,,,,,
